Date,close
1983-04-06,1.05998
1983-04-07,1.0798
1983-04-08,1.0798
1983-04-11,1.05998
1983-04-12,1.06659
1983-04-13,1.07349
1983-04-14,1.09972
1983-04-15,1.09321
1983-04-18,1.08631
1983-04-19,1.07349
1983-04-20,1.09321
1983-04-21,1.0798
1983-04-22,1.0798
1983-04-25,1.05998
1983-04-26,1.0798
1983-04-27,1.05366
1983-04-28,1.06659
1983-04-29,1.09972
1983-05-02,1.12635
1983-05-03,1.12635
1983-05-04,1.13296
1983-05-05,1.17902
1983-05-06,1.21255
1983-05-09,1.25219
1983-05-10,1.2588
1983-05-11,1.24548
1983-05-12,1.19933
1983-05-13,1.19933
1983-05-16,1.18611
1983-05-17,1.15929
1983-05-18,1.18611
1983-05-19,1.15929
1983-05-20,1.17281
1983-05-23,1.17281
1983-05-24,1.18611
1983-05-25,1.18611
1983-05-26,1.19933
1983-05-27,1.17902
1983-05-31,1.15929
1983-06-01,1.166
1983-06-02,1.166
1983-06-03,1.17281
1983-06-06,1.166
1983-06-07,1.14618
1983-06-08,1.15297
1983-06-09,1.15297
1983-06-10,1.18611
1983-06-13,1.19933
1983-06-14,1.19933
1983-06-15,1.2588
1983-06-16,1.33159
1983-06-17,1.31185
1983-06-20,1.30525
1983-06-21,1.30525
1983-06-22,1.31185
1983-06-23,1.29845
1983-06-24,1.27192
1983-06-27,1.24548
1983-06-28,1.2588
1983-06-29,1.25219
1983-06-30,1.27192
1983-07-01,1.31817
1983-07-05,1.2588
1983-07-06,1.28543
1983-07-07,1.29845
1983-07-08,1.29845
1983-07-11,1.31185
1983-07-12,1.31185
1983-07-13,1.30525
1983-07-14,1.29845
1983-07-15,1.26531
1983-07-18,1.23908
1983-07-19,1.21896
1983-07-20,1.32518
1983-07-21,1.27862
1983-07-22,1.27862
1983-07-25,1.26531
1983-07-26,1.27192
1983-07-27,1.19933
1983-07-28,1.19933
1983-07-29,1.17281
1983-08-01,1.166
1983-08-02,1.166
1983-08-03,1.18611
1983-08-04,1.15929
1983-08-05,1.13967
1983-08-08,1.11275
1983-08-09,1.0798
1983-08-10,1.09321
1983-08-11,1.09972
1983-08-12,1.09972
1983-08-15,1.09321
1983-08-16,1.09321
1983-08-17,1.11275
1983-08-18,1.09321
1983-08-19,1.11275
1983-08-22,1.11275
1983-08-23,1.10654
1983-08-24,1.09321
1983-08-25,1.0798
1983-08-26,1.0798
1983-08-29,1.08631
1983-08-30,1.0798
1983-08-31,1.0798
1983-09-01,1.0798
1983-09-02,1.09972
1983-09-06,1.14618
1983-09-07,1.19933
1983-09-08,1.18611
1983-09-09,1.166
1983-09-12,1.15929
1983-09-13,1.14618
1983-09-14,1.14618
1983-09-15,1.13967
1983-09-16,1.13967
1983-09-19,1.13967
1983-09-20,1.15297
1983-09-21,1.13967
1983-09-22,1.13967
1983-09-23,1.13967
1983-09-26,1.12635
1983-09-27,1.12635
1983-09-28,1.11964
1983-09-29,1.10654
1983-09-30,1.09321
1983-10-03,1.11275
1983-10-04,1.12635
1983-10-05,1.13296
1983-10-06,1.166
1983-10-07,1.17281
1983-10-10,1.17902
1983-10-11,1.18611
1983-10-12,1.17902
1983-10-13,1.17281
1983-10-14,1.19933
1983-10-17,1.19933
1983-10-18,1.17902
1983-10-19,1.14618
1983-10-20,1.14618
1983-10-21,1.13967
1983-10-24,1.11964
1983-10-25,1.11275
1983-10-26,1.12635
1983-10-27,1.11275
1983-10-28,1.09321
1983-10-31,1.05998
1983-11-01,1.04035
1983-11-02,1.05998
1983-11-03,1.04035
1983-11-04,1.04035
1983-11-07,1.04035
1983-11-08,1.04035
1983-11-09,1.07349
1983-11-10,1.07349
1983-11-11,1.06659
1983-11-14,1.03365
1983-11-15,1.03365
1983-11-16,1.04657
1983-11-17,1.06659
1983-11-18,1.05998
1983-11-21,1.05998
1983-11-22,1.05998
1983-11-23,1.07349
1983-11-25,1.05998
1983-11-28,1.07349
1983-11-29,1.07349
1983-11-30,1.07349
1983-12-01,1.07349
1983-12-02,1.07349
1983-12-05,1.09321
1983-12-06,1.09972
1983-12-07,1.09972
1983-12-08,1.0798
1983-12-09,1.09321
1983-12-12,1.08631
1983-12-13,1.09321
1983-12-14,1.0798
1983-12-15,1.03365
1983-12-16,1.02034
1983-12-19,1.02665
1983-12-20,1.02665
1983-12-21,1.04657
1983-12-22,1.02665
1983-12-23,1.02034
1983-12-27,1.06659
1983-12-28,1.06659
1983-12-29,1.05998
1983-12-30,1.0798
1984-01-03,1.0798
1984-01-04,1.06659
1984-01-05,1.09321
1984-01-06,1.10654
1984-01-09,1.09321
1984-01-10,1.09972
1984-01-11,1.10654
1984-01-12,1.13296
1984-01-13,1.12635
1984-01-16,1.12635
1984-01-17,1.14618
1984-01-18,1.15929
1984-01-19,1.15929
1984-01-20,1.15297
1984-01-23,1.13296
1984-01-24,1.14618
1984-01-25,1.11275
1984-01-26,1.10654
1984-01-27,1.09321
1984-01-30,1.0798
1984-01-31,1.08631
1984-02-01,1.07349
1984-02-02,1.0798
1984-02-03,1.0798
1984-02-06,1.05998
1984-02-07,1.05366
1984-02-08,1.05366
1984-02-09,1.05366
1984-02-10,1.06659
1984-02-13,1.05366
1984-02-14,1.06659
1984-02-15,1.04035
1984-02-16,1.02034
1984-02-17,1.00022
1984-02-21,0.987099
1984-02-22,0.947356
1984-02-23,0.954061
1984-02-24,0.987099
1984-02-27,0.987099
1984-02-28,0.967573
1984-02-29,0.967573
1984-03-01,0.994008
