Date,close
2009-12-02,36.496
2009-12-03,39.814
2009-12-04,40.091
2009-12-08,40.367
2009-12-09,39.814
2009-12-10,39.538
2009-12-11,39.261
2009-12-14,39.814
2009-12-15,38.708
2009-12-16,38.985
2009-12-17,38.432
2009-12-18,38.985
2009-12-24,38.155
2009-12-31,39.261
2010-01-04,38.155
2010-01-05,38.708
2010-01-07,38.708
2010-01-08,37.049
2010-01-11,37.049
2010-01-12,37.049
2010-01-13,36.22
2010-01-14,36.22
2010-01-15,35.667
2010-01-19,35.39
2010-01-20,35.114
2010-01-21,34.948
2010-01-22,34.837
2010-01-25,34.561
2010-01-26,34.008
2010-01-27,34.008
2010-01-28,34.008
2010-01-29,33.875
2010-02-01,33.731
2010-02-02,33.731
2010-02-03,32.902
2010-02-04,33.455
2010-02-05,33.731
2010-02-08,33.013
2010-02-09,32.957
2010-02-10,32.902
2010-02-11,32.891
2010-02-12,32.891
2010-02-18,32.847
2010-02-22,32.847
2010-02-25,32.626
2010-02-26,32.902
2010-03-01,33.289
2010-03-02,33.621
2010-03-03,34.008
2010-03-04,34.307
2010-03-05,35.114
2010-03-08,35.114
2010-03-09,36.22
2010-03-10,36.496
2010-03-11,35.943
2010-03-12,35.943
2010-03-15,36.496
2010-03-16,36.22
2010-03-17,37.602
2010-03-18,38.432
2010-03-19,38.432
2010-03-22,38.078
2010-03-23,38.708
2010-03-24,38.708
2010-03-25,38.155
2010-03-26,38.432
2010-03-29,38.155
2010-03-30,38.1
2010-03-31,38.155
2010-04-01,38.708
2010-04-05,38.708
2010-04-06,38.211
2010-04-07,38.211
2010-04-09,38.376
2010-04-12,38.708
2010-04-14,38.985
2010-04-15,39.814
2010-04-16,39.925
2010-04-19,39.825
2010-04-21,39.272
2010-04-22,39.814
2010-04-23,40.091
2010-04-26,40.367
2010-04-27,40.367
2010-04-28,40.367
2010-04-29,41.197
2010-04-30,41.916
2010-05-03,43.685
2010-05-04,43.962
2010-05-05,43.685
2010-05-06,42.413
2010-05-07,41.86
2010-05-10,41.75
2010-05-11,42.026
2010-05-12,42.026
2010-05-14,41.584
2010-05-17,42.026
2010-05-18,41.197
2010-05-19,42.247
2010-05-20,40.92
2010-05-21,40.644
2010-05-24,40.146
2010-05-25,39.814
2010-05-26,39.814
2010-05-27,39.814
2010-05-28,39.814
2010-06-01,39.681
2010-06-02,38.708
2010-06-03,38.708
2010-06-04,38.708
2010-06-07,37.326
2010-06-08,38.155
2010-06-09,38.177
2010-06-11,38.155
2010-06-14,37.713
2010-06-15,38.155
2010-06-16,38.376
2010-06-17,38.432
2010-06-18,38.985
2010-06-21,38.985
2010-06-22,39.261
2010-06-23,39.427
2010-06-24,39.372
2010-06-28,39.095
2010-06-29,39.261
2010-06-30,39.04
2010-07-01,39.261
2010-07-02,39.261
2010-07-06,40.367
2010-07-07,40.367
2010-07-08,39.814
2010-07-09,40.035
2010-07-12,40.091
2010-07-13,39.869
2010-07-14,39.317
2010-07-15,39.206
2010-07-16,39.151
2010-07-19,38.708
2010-07-20,39.261
2010-07-21,38.985
2010-07-22,38.764
2010-07-23,38.708
2010-07-26,38.708
2010-07-27,39.261
2010-07-28,39.261
2010-07-29,40.091
2010-07-30,40.367
2010-08-02,40.367
2010-08-03,40.091
2010-08-04,40.367
2010-08-05,40.091
2010-08-06,40.091
2010-08-09,39.98
2010-08-10,40.035
2010-08-11,40.035
2010-08-13,39.98
2010-08-16,39.317
2010-08-17,38.764
2010-08-19,38.819
2010-08-20,38.708
2010-08-23,38.708
2010-08-24,38.432
2010-08-25,38.155
2010-08-26,37.879
2010-08-27,37.326
2010-09-01,37.602
2010-09-02,37.381
2010-09-03,37.602
2010-09-09,37.823
2010-09-10,37.602
2010-09-13,38.708
2010-09-14,39.261
2010-09-15,38.432
2010-09-16,37.724
2010-09-17,38.155
2010-09-20,38.155
2010-09-21,37.425
2010-09-22,37.049
2010-09-23,36.828
2010-09-24,37.381
2010-09-27,36.552
2010-09-28,37.038
2010-09-29,36.872
2010-09-30,35.943
2010-10-01,36.607
2010-10-04,36.474
2010-10-05,36.386
2010-10-06,35.855
2010-10-07,35.578
2010-10-08,35.39
2010-10-11,36.33
2010-10-12,36.386
2010-10-13,35.943
2010-10-14,36.496
2010-10-15,36.817
2010-10-18,36.386
2010-10-19,36.596
2010-10-20,36.474
2010-10-21,36.419
2010-10-22,36.629
2010-10-25,35.943
2010-10-26,36.12
2010-10-27,35.899
2010-10-28,35.91
2010-10-29,35.921
2010-11-01,35.999
2010-11-02,35.954
2010-11-03,36.883
2010-11-04,39.538
2010-11-05,39.505
2010-11-08,39.582
2010-11-09,39.593
2010-11-10,39.704
2010-11-11,39.814
2010-11-12,39.626
2010-11-15,39.67
2010-11-16,39.67
2010-11-17,39.582
2010-11-18,39.604
2010-11-19,39.471
2010-11-22,39.051
2010-11-23,38.764
2010-11-24,38.697
2010-11-26,38.598
2010-11-29,37.702
2010-11-30,37.071
2010-12-01,38.023
2010-12-02,38.155
2010-12-03,38.786
2010-12-06,39.195
2010-12-07,39.527
2010-12-08,39.726
2010-12-09,39.482
2010-12-10,39.814
2010-12-13,40.71
2010-12-14,40.931
2010-12-15,42.026
2010-12-16,41.727
2010-12-17,42.767
2010-12-20,42.07
2010-12-21,42.269
2010-12-22,42.579
2010-12-23,42.148
2010-12-27,42.214
2010-12-28,42.369
2010-12-29,42.579
2010-12-30,42.59
2010-12-31,43.066
2011-01-03,42.535
2011-01-04,43.796
2011-01-05,43.762
2011-01-06,43.375
2011-01-07,43.331
2011-01-10,43.298
2011-01-11,43.176
2011-01-12,44.094
2011-01-13,44.26
2011-01-14,45.267
2011-01-18,45.333
2011-01-19,45.897
2011-01-20,45.455
2011-01-21,45.488
2011-01-24,45.665
2011-01-25,46.074
2011-01-26,46.737
2011-01-27,46.583
2011-01-28,46.494
2011-01-31,46.45
2011-02-01,46.052
2011-02-02,46.03
2011-02-03,46.45
2011-02-04,46.439
2011-02-07,46.439
2011-02-08,48.529
2011-02-09,50.111
2011-02-10,50.984
2011-02-11,51.98
2011-02-14,52.367
2011-02-15,52.09
2011-02-16,51.228
2011-02-17,51.504
2011-02-18,51.36
2011-02-22,50.531
2011-02-23,49.735
2011-02-24,49.768
2011-02-25,50.321
2011-02-28,50.619
2011-03-01,51.902
2011-03-02,53.992
2011-03-03,52.92
2011-03-04,53.075
2011-03-07,53.329
2011-03-08,53.251
2011-03-09,53.086
2011-03-10,52.511
2011-03-11,52.875
2011-03-14,51.449
2011-03-15,50.376
2011-03-16,50.852
2011-03-17,52.035
2011-03-18,53.495
2011-03-21,54.059
2011-03-22,53.827
2011-03-23,54.004
2011-03-24,55.176
2011-03-25,55.087
2011-03-28,54.424
2011-03-29,54.38
2011-03-30,54.733
2011-03-31,55.994
2011-04-01,57.133
2011-04-04,57.498
2011-04-05,58.483
2011-04-06,61.369
2011-04-07,61.281
2011-04-08,60.617
2011-04-11,59.998
2011-04-12,60.551
2011-04-13,60.683
2011-04-14,61.137
2011-04-15,61.159
2011-04-18,60.54
2011-04-19,60.562
2011-04-20,60.606
2011-04-21,60.695
2011-04-25,60.672
2011-04-26,61.137
2011-04-27,62.066
2011-04-28,64.853
2011-04-29,65.185
2011-05-02,65.583
2011-05-03,64.93
2011-05-04,64.433
2011-05-05,63.625
2011-05-06,64.145
2011-05-09,63.979
2011-05-10,64.51
2011-05-11,64.886
2011-05-12,65.251
2011-05-13,63.99
2011-05-16,63.891
2011-05-17,62.132
2011-05-18,63.437
2011-05-19,63.725
2011-05-20,63.039
2011-05-23,61.701
2011-05-24,61.922
2011-05-25,61.657
2011-05-26,61.579
2011-05-27,62.188
2011-05-31,62.475
2011-06-01,62.707
2011-06-02,63.47
2011-06-03,63.902
2011-06-06,63.459
2011-06-07,64.001
2011-06-08,64.079
2011-06-09,63.891
2011-06-10,63.592
2011-06-13,61.336
2011-06-14,61.889
2011-06-15,61.601
2011-06-16,61.944
2011-06-17,62.829
2011-06-20,61.966
2011-06-21,62.154
2011-06-22,63.194
2011-06-23,61.402
2011-06-24,60.175
2011-06-27,59.821
2011-06-28,60.352
2011-06-29,60.119
2011-06-30,60.009
2011-07-01,60.993
2011-07-05,64.112
2011-07-06,65.229
2011-07-07,64.742
2011-07-08,63.924
2011-07-11,62.497
2011-07-12,62.729
2011-07-13,62.774
2011-07-14,62.884
2011-07-15,63.415
2011-07-18,62.243
2011-07-19,63.493
2011-07-20,65.008
2011-07-21,65.815
2011-07-22,66.081
2011-07-25,65.384
2011-07-26,65.24
2011-07-27,63.426
2011-07-28,60.54
2011-07-29,59.721
2011-08-01,58.925
2011-08-02,56.392
2011-08-03,56.802
2011-08-04,52.068
2011-08-05,50.94
2011-08-08,46.516
2011-08-09,49.978
2011-08-10,49.049
2011-08-11,51.935
2011-08-12,52.234
2011-08-15,54.479
2011-08-16,53.672
2011-08-17,53.583
2011-08-18,50.852
2011-08-19,51.526
2011-08-22,50.088
2011-08-23,52.455
2011-08-24,52.643
2011-08-25,51.416
2011-08-26,52.687
2011-08-29,54.977
2011-08-30,55.286
2011-08-31,55.165
2011-09-01,54.888
2011-09-02,54.059
2011-09-06,52.986
2011-09-07,54.877
2011-09-08,54.07
2011-09-09,51.659
2011-09-12,51.825
2011-09-13,52.687
2011-09-14,54.446
2011-09-15,54.667
2011-09-16,54.568
2011-09-19,54.313
2011-09-20,54.689
2011-09-21,53.263
2011-09-22,51.172
2011-09-23,52.621
2011-09-26,54.424
2011-09-27,55.353
2011-09-28,54.413
2011-09-29,53.218
2011-09-30,51.803
2011-10-03,48.297
2011-10-04,49.878
2011-10-05,51.526
2011-10-06,52.179
2011-10-07,51.57
2011-10-10,53.804
2011-10-11,53.572
2011-10-12,54.28
2011-10-13,53.716
2011-10-14,54.236
2011-10-17,54.192
2011-10-18,55.585
2011-10-19,53.948
2011-10-20,54.192
2011-10-21,55.021
2011-10-24,55.762
2011-10-25,54.899
2011-10-26,55.541
2011-10-27,54.833
2011-10-28,50.409
2011-10-31,50.807
2011-11-01,51.814
2011-11-02,53.296
2011-11-03,56.027
2011-11-04,58.295
2011-11-07,58.449
2011-11-08,59.113
2011-11-09,56.658
2011-11-10,58.273
2011-11-11,59.29
2011-11-14,58.007
2011-11-15,58.814
2011-11-16,56.956
2011-11-17,57.731
2011-11-18,58.516
2011-11-21,57.587
2011-11-22,58.018
2011-11-23,56.381
2011-11-25,57.344
2011-11-28,58.339
2011-11-29,58.217
2011-11-30,58.472
2011-12-01,58.405
2011-12-02,58.704
2011-12-05,57.554
2011-12-06,58.582
2011-12-07,58.549
2011-12-08,56.591
2011-12-09,58.549
2011-12-12,58.405
2011-12-13,58.25
2011-12-14,58.107
2011-12-15,58.726
2011-12-16,60.296
2011-12-19,58.328
2011-12-20,61.292
2011-12-21,61.491
2011-12-22,61.646
2011-12-23,62.265
2011-12-27,62.088
2011-12-28,61.889
2011-12-29,62.906
2011-12-30,62.973
2012-01-03,63.249
2012-01-04,62.829
2012-01-05,63.017
2012-01-06,62.619
2012-01-09,62.763
2012-01-10,62.663
2012-01-11,62.099
2012-01-12,63.548
2012-01-13,62.995
2012-01-17,63.006
2012-01-18,62.42
2012-01-19,63.006
2012-01-20,63.05
2012-01-23,63.039
2012-01-24,62.641
2012-01-25,63.824
2012-01-26,64.687
2012-01-27,63.714
2012-01-30,62.851
2012-01-31,63.747
2012-02-01,64.455
2012-02-02,63.924
2012-02-03,64.333
2012-02-06,64.488
2012-02-07,63.968
2012-02-08,64.278
2012-02-09,65.019
2012-02-10,64.798
2012-02-13,66.324
2012-02-14,66.379
2012-02-15,68.812
2012-02-16,69.133
2012-02-17,69.509
2012-02-21,69.343
2012-02-22,69.365
2012-02-23,70.228
2012-02-24,70.15
2012-02-27,70.305
2012-02-28,70.294
2012-02-29,70.128
2012-03-01,69.94
2012-03-02,69.188
2012-03-05,68.956
2012-03-06,67.352
2012-03-07,66.954
2012-03-08,67.507
2012-03-09,67.562
2012-03-12,69.089
2012-03-13,69.553
2012-03-14,69.797
2012-03-15,70.217
2012-03-16,70.77
2012-03-19,70.748
2012-03-20,69.929
2012-03-21,70.792
2012-03-22,71.478
2012-03-23,71.787
2012-03-26,71.19
2012-03-27,70.759
2012-03-28,69.951
2012-03-29,69.797
2012-03-30,70.173
2012-04-02,71.19
2012-04-03,69.686
2012-04-04,68.326
2012-04-05,69.454
2012-04-09,68.193
2012-04-10,65.704
2012-04-11,66.976
2012-04-12,67.529
2012-04-13,67.43
2012-04-16,66.722
2012-04-17,67.806
2012-04-18,67.64
2012-04-19,67.961
2012-04-20,68.525
2012-04-23,66.578
2012-04-24,66.545
2012-04-25,67.054
2012-04-26,67.408
2012-04-27,66.821
2012-04-30,66.877
2012-05-01,67.485
2012-05-02,68.834
2012-05-03,68.956
2012-05-04,68.093
2012-05-07,68.37
2012-05-08,71.854
2012-05-09,74.253
2012-05-10,74.873
2012-05-11,74.641
2012-05-14,73.247
2012-05-15,72.429
2012-05-16,72.219
2012-05-17,70.051
2012-05-18,68.215
2012-05-21,70.372
2012-05-22,71.5
2012-05-23,71.455
2012-05-24,71.013
