Date,close
2005-02-25,1.85302
2005-02-28,1.88563
2005-03-01,1.92539
2005-03-02,1.93067
2005-03-03,1.94031
2005-03-04,1.96059
2005-03-07,1.93554
2005-03-08,1.91813
2005-03-09,1.91038
2005-03-10,1.90551
2005-03-11,1.92539
2005-03-14,1.92539
2005-03-15,1.88563
2005-03-16,1.87569
2005-03-17,1.91555
2005-03-18,1.9427
2005-03-21,1.97541
2005-03-22,1.97292
2005-03-23,2.04252
2005-03-24,2.05525
2005-03-28,2.0276
2005-03-29,2.0276
2005-03-30,2.04759
2005-03-31,2.06261
2005-04-01,2.06002
2005-04-04,2.08518
2005-04-05,2.12494
2005-04-06,2.19713
2005-04-07,2.19485
2005-04-08,2.15974
2005-04-11,2.12494
2005-04-12,2.15487
2005-04-13,2.11998
2005-04-14,2.05525
2005-04-15,2.04759
2005-04-18,2.04024
2005-04-19,2.05027
2005-04-20,2.01786
2005-04-21,2.08746
2005-04-22,2.01011
2005-04-25,2.06509
2005-04-26,2.02283
2005-04-27,2.1848
2005-04-28,2.1325
2005-04-29,2.18749
2005-05-02,2.24714
2005-05-03,2.1848
2005-05-04,2.17963
2005-05-05,2.19485
2005-05-06,2.22725
2005-05-09,2.25956
2005-05-10,2.24455
2005-05-11,2.21722
2005-05-12,2.21722
2005-05-13,2.16253
2005-05-16,2.21472
2005-05-17,2.22218
2005-05-18,2.20737
2005-05-19,2.24217
2005-05-20,2.22725
2005-05-23,2.26226
2005-05-24,2.25708
2005-05-25,2.1848
2005-05-26,2.23979
2005-05-27,2.24714
2005-05-31,2.26226
2005-06-01,2.28213
2005-06-02,2.28213
2005-06-03,2.23491
2005-06-06,2.26971
2005-06-07,2.26494
2005-06-08,2.22477
2005-06-09,2.24972
2005-06-10,2.21234
2005-06-13,2.18749
2005-06-14,2.18997
2005-06-15,2.19245
2005-06-16,2.2547
2005-06-17,2.19713
2005-06-20,2.1325
2005-06-21,2.115
2005-06-22,2.12494
2005-06-23,2.10009
2005-06-24,2.16253
2005-06-27,2.14016
2005-06-28,2.1848
2005-06-29,2.21722
2005-06-30,2.22218
2005-07-01,2.23749
2005-07-05,2.28453
2005-07-06,2.29467
2005-07-07,2.28453
2005-07-08,2.27955
2005-07-11,2.31435
2005-07-12,2.32717
2005-07-13,2.31694
2005-07-14,2.31435
2005-07-15,2.3072
2005-07-18,2.29218
2005-07-19,2.38186
2005-07-20,2.36188
2005-07-21,2.37441
2005-07-22,2.40951
2005-07-25,2.33444
2005-07-26,2.35949
2005-07-27,2.37203
2005-07-28,2.44202
2005-07-29,2.31435
2005-08-01,2.29944
2005-08-02,2.33961
2005-08-03,2.29696
2005-08-04,2.22725
2005-08-05,2.18749
2005-08-08,2.18749
2005-08-09,2.20498
2005-08-10,2.17008
2005-08-11,2.20737
2005-08-12,2.20737
2005-08-15,2.1675
2005-08-16,2.14016
2005-08-17,2.16253
2005-08-18,2.14513
2005-08-19,2.15239
2005-08-22,2.19485
2005-08-23,2.17247
2005-08-24,2.18749
2005-08-25,2.19713
2005-08-26,2.19713
2005-08-29,2.20498
2005-08-30,2.15736
2005-08-31,2.17963
2005-09-01,2.18241
2005-09-02,2.14751
2005-09-06,2.21722
2005-09-07,2.18241
2005-09-08,2.15239
2005-09-09,2.15239
2005-09-12,2.15239
2005-09-13,2.14016
2005-09-14,2.09791
2005-09-15,2.15239
2005-09-16,2.25708
2005-09-19,2.23491
2005-09-20,2.16253
2005-09-21,2.16253
2005-09-22,2.17008
2005-09-23,2.14981
2005-09-26,2.17506
2005-09-27,2.15736
2005-09-28,2.16492
2005-09-29,2.17247
2005-09-30,2.16492
2005-10-03,2.1848
2005-10-04,2.16253
2005-10-05,2.11768
2005-10-06,2.17714
2005-10-07,2.17506
2005-10-10,2.17506
2005-10-11,2.15487
2005-10-12,2.15239
2005-10-13,2.17247
2005-10-14,2.18241
2005-10-17,2.18749
2005-10-18,2.15487
2005-10-19,2.24714
2005-10-20,2.18997
2005-10-21,2.18749
2005-10-24,2.2197
2005-10-25,2.1848
2005-10-26,2.15736
2005-10-27,2.09521
2005-10-28,2.07514
2005-10-31,2.10755
2005-11-01,2.07274
2005-11-02,2.14245
2005-11-03,2.13767
2005-11-04,2.15487
2005-11-07,2.16492
2005-11-08,2.1675
2005-11-09,2.15487
2005-11-10,2.22725
2005-11-11,2.21234
2005-11-14,2.19485
2005-11-15,2.19713
2005-11-16,2.18749
2005-11-17,2.2197
2005-11-18,2.25221
2005-11-21,2.27478
2005-11-22,2.28701
2005-11-23,2.27717
2005-11-25,2.28979
2005-11-28,2.27478
2005-11-29,2.28701
2005-11-30,2.2547
2005-12-01,2.28701
2005-12-02,2.25221
2005-12-05,2.23243
2005-12-06,2.24455
2005-12-07,2.24455
2005-12-08,2.2547
2005-12-09,2.26742
2005-12-12,2.2547
2005-12-13,2.2722
2005-12-14,2.28701
2005-12-15,2.22725
2005-12-16,2.26494
2005-12-19,2.20498
2005-12-20,2.23491
2005-12-21,2.26226
2005-12-22,2.24217
2005-12-23,2.21472
2005-12-27,2.1848
2005-12-28,2.21472
2005-12-29,2.1675
2005-12-30,2.1848
2006-01-03,2.24972
2006-01-04,2.29467
2006-01-05,2.26742
2006-01-06,2.29696
2006-01-09,2.34209
2006-01-10,2.35701
2006-01-11,2.37441
2006-01-12,2.33961
2006-01-13,2.32957
2006-01-17,2.32957
2006-01-18,2.32957
2006-01-19,2.34209
2006-01-20,2.27717
2006-01-23,2.28979
2006-01-24,2.34686
2006-01-25,2.29944
2006-01-26,2.38455
2006-01-27,2.36695
2006-01-30,2.36188
2006-01-31,2.38186
2006-02-01,2.40195
2006-02-02,2.37699
2006-02-03,2.37938
2006-02-06,2.37203
2006-02-07,2.29218
2006-02-08,2.32459
2006-02-09,2.29218
2006-02-10,2.34686
2006-02-13,2.27717
2006-02-14,2.29467
2006-02-15,2.33702
2006-02-16,2.35949
2006-02-17,2.32459
2006-02-21,2.24217
2006-02-22,2.26742
2006-02-23,2.19485
2006-02-24,2.15974
2006-02-27,2.20498
2006-02-28,2.14751
2006-03-01,2.19485
2006-03-02,2.14513
2006-03-03,2.14513
2006-03-06,2.14016
2006-03-07,2.13499
2006-03-08,2.12992
2006-03-09,2.1325
2006-03-10,2.13499
2006-03-13,2.16492
2006-03-14,2.17506
2006-03-15,2.17506
2006-03-16,2.18997
2006-03-17,2.18749
2006-03-20,2.17247
2006-03-21,2.17008
2006-03-22,2.1848
2006-03-23,2.15239
2006-03-24,2.19485
2006-03-27,2.17008
2006-03-28,2.17714
2006-03-29,2.19713
2006-03-30,2.22725
2006-03-31,2.24455
2006-04-03,2.24455
2006-04-04,2.25708
2006-04-05,2.27478
2006-04-06,2.27478
2006-04-07,2.26971
2006-04-10,2.27717
2006-04-11,2.26494
2006-04-12,2.27955
2006-04-13,2.2722
2006-04-17,2.2722
2006-04-18,2.33195
2006-04-19,2.33195
2006-04-20,2.32957
2006-04-21,2.33961
2006-04-24,2.3046
2006-04-25,2.3072
2006-04-26,2.26742
2006-04-27,2.24217
2006-04-28,2.24455
2006-05-01,2.19485
2006-05-02,2.17247
2006-05-03,2.1675
2006-05-04,2.21722
2006-05-05,2.22218
2006-05-08,2.22725
2006-05-09,2.22218
2006-05-10,2.22477
2006-05-11,2.19485
2006-05-12,2.15736
2006-05-15,2.1675
2006-05-16,2.15487
2006-05-17,2.115
2006-05-18,2.12236
2006-05-19,2.13499
2006-05-22,2.115
2006-05-23,2.10247
2006-05-24,2.12494
2006-05-25,2.14513
2006-05-26,2.13499
2006-05-30,2.11998
2006-05-31,2.1848
2006-06-01,2.2023
2006-06-02,2.19245
2006-06-05,2.14245
2006-06-06,2.15487
2006-06-07,2.14513
2006-06-08,2.17506
2006-06-09,2.14981
2006-06-12,2.13499
2006-06-13,2.1675
2006-06-14,2.17963
2006-06-15,2.2023
2006-06-16,2.15974
2006-06-19,2.1325
2006-06-20,2.14245
2006-06-21,2.15239
2006-06-22,2.15736
2006-06-23,2.16492
2006-06-26,2.19971
2006-06-27,2.17714
2006-06-28,2.16492
2006-06-29,2.20498
2006-06-30,2.17714
2006-07-03,2.21472
2006-07-05,2.16253
2006-07-06,2.1675
2006-07-07,2.15487
2006-07-10,2.16253
2006-07-11,2.20498
2006-07-12,2.14513
2006-07-13,2.13499
2006-07-14,2.13499
2006-07-17,2.12743
2006-07-18,2.14513
2006-07-19,2.21472
2006-07-20,2.14245
2006-07-21,2.13499
2006-07-24,2.23243
2006-07-25,2.20737
2006-07-26,2.36437
2006-07-27,2.27717
2006-07-28,2.35462
2006-07-31,2.34209
2006-08-01,2.33961
2006-08-02,2.33702
2006-08-03,2.40443
2006-08-04,2.34686
2006-08-07,2.38455
2006-08-08,2.34428
2006-08-09,2.33702
2006-08-10,2.38455
2006-08-11,2.36188
2006-08-14,2.35949
2006-08-15,2.39688
2006-08-16,2.43426
2006-08-17,2.43674
2006-08-18,2.43178
2006-08-21,2.3918
2006-08-22,2.38186
2006-08-23,2.31943
2006-08-24,2.32717
2006-08-25,2.31694
2006-08-28,2.31943
2006-08-29,2.34428
2006-08-30,2.36437
2006-08-31,2.35462
2006-09-01,2.35701
2006-09-05,2.35204
2006-09-06,2.31236
2006-09-07,2.28701
2006-09-08,2.28453
2006-09-11,2.28979
2006-09-12,2.33702
2006-09-13,2.33702
2006-09-14,2.32211
2006-09-15,2.32459
2006-09-18,2.3046
2006-09-19,2.30202
2006-09-20,2.32459
2006-09-21,2.31236
2006-09-22,2.30202
2006-09-25,2.32717
2006-09-26,2.36437
2006-09-27,2.36953
2006-09-28,2.37203
2006-09-29,2.33961
2006-10-02,2.32459
2006-10-03,2.32957
2006-10-04,2.40443
2006-10-05,2.42422
2006-10-06,2.42422
2006-10-09,2.41925
2006-10-10,2.43426
2006-10-11,2.40712
2006-10-12,2.4444
2006-10-13,2.45673
2006-10-16,2.48408
2006-10-17,2.47413
2006-10-18,2.47692
2006-10-19,2.48159
2006-10-20,2.47413
2006-10-23,2.46419
2006-10-24,2.41417
2006-10-25,2.36188
2006-10-26,2.37699
2006-10-27,2.38922
2006-10-30,2.41417
2006-10-31,2.39936
2006-11-01,2.33195
2006-11-02,2.35701
2006-11-03,2.36437
2006-11-06,2.37441
